item_name,displayName,category,status,source_png,dest_rel_path,sprite_w,sprite_h,tex_w_note
Enchantment_WalkEasyOil,Walk Easy Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemWalkeasyOil.png,assets/oils/Enchantment_WalkEasyOil.png,93.88,104.9,tex=128x128 ATLAS_SUBRECT rect=94x105 (crop needed)
Enchantment_WhosCountingOil,Whos Counting Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemWhoscountingOil.png,assets/oils/Enchantment_WhosCountingOil.png,105.94,121.95,tex=128x128 ATLAS_SUBRECT rect=106x122 (crop needed)
Enchantment_ActionOil,Action Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemActionOil.png,assets/oils/Enchantment_ActionOil.png,62.95,123.9,tex=128x128 ATLAS_SUBRECT rect=63x124 (crop needed)
Enchantment_AirSoftOil,Airsoft Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemAirsoftOil.png,assets/oils/Enchantment_AirSoftOil.png,106.85,126.9,tex=128x128 ATLAS_SUBRECT rect=107x127 (crop needed)
Enchantment_CompoOil,Compo Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCompoOil.png,assets/oils/Enchantment_CompoOil.png,59.85,121.9,tex=128x128 ATLAS_SUBRECT rect=60x122 (crop needed)
Enchantment_CycleOil,Cycle Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCycleOil.png,assets/oils/Enchantment_CycleOil.png,107.9,108.9,tex=128x128 ATLAS_SUBRECT rect=108x109 (crop needed)
Enchantment_DoubleLockOil,Double Lock Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDoublelockOil.png,assets/oils/Enchantment_DoubleLockOil.png,111.9,110.95,tex=128x128 ATLAS_SUBRECT rect=112x111 (crop needed)
Enchantment_DynamicOil,Dynamic Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDynamicOil.png,assets/oils/Enchantment_DynamicOil.png,85.95,119.95,tex=128x128 ATLAS_SUBRECT rect=86x120 (crop needed)
Enchantment_FidgetLordOil,Fidget Lord Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFidgetlordOil.png,assets/oils/Enchantment_FidgetLordOil.png,102.92,118.9,tex=128x128 ATLAS_SUBRECT rect=103x119 (crop needed)
Enchantment_GunslingerOil,Gunslinger Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGunslingerOil.png,assets/oils/Enchantment_GunslingerOil.png,117.95,121.9,tex=128x128 ATLAS_SUBRECT rect=118x122 (crop needed)
Enchantment_MainDisciplineOil,Main Discipline Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMaindisciplineOil.png,assets/oils/Enchantment_MainDisciplineOil.png,96.9,114.95,tex=128x128 ATLAS_SUBRECT rect=97x115 (crop needed)
Enchantment_MainFocusOil,Main Focus Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemMainfocusOil.png,assets/oils/Enchantment_MainFocusOil.png,65.92,118.92,tex=128x128 ATLAS_SUBRECT rect=66x119 (crop needed)
Enchantment_NerfOil,Nerf Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemNerfOil.png,assets/oils/Enchantment_NerfOil.png,109.85,109.9,tex=128x128 ATLAS_SUBRECT rect=110x110 (crop needed)
Enchantment_ReloadOil,Reload Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemReloadOil.png,assets/oils/Enchantment_ReloadOil.png,69.95,119.9,tex=128x128 ATLAS_SUBRECT rect=70x120 (crop needed)
Enchantment_RushJobOil,Rush Job Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemRushjobOil.png,assets/oils/Enchantment_RushJobOil.png,99.95,121.95,tex=128x128 ATLAS_SUBRECT rect=100x122 (crop needed)
Enchantment_ShavedClipOil,Shaved Clip Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemShavedclipOil.png,assets/oils/Enchantment_ShavedClipOil.png,117.95,114.95,tex=128x128 ATLAS_SUBRECT rect=118x115 (crop needed)
Enchantment_SpeedTradeOil,Speed Trade Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpeedtradeOil.png,assets/oils/Enchantment_SpeedTradeOil.png,93.88,104.9,tex=128x128 ATLAS_SUBRECT rect=94x105 (crop needed)
Enchantment_TacticalOil,Tactical Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTacticalOil.png,assets/oils/Enchantment_TacticalOil.png,89.95,120.95,tex=128x128 ATLAS_SUBRECT rect=90x121 (crop needed)
Enchantment_TaskOil,Task Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTaskOil.png,assets/oils/Enchantment_TaskOil.png,113.85,119.9,tex=128x128 ATLAS_SUBRECT rect=114x120 (crop needed)
Enchantment_TechSupportOil,Tech Support Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTechsupportOil.png,assets/oils/Enchantment_TechSupportOil.png,105.94,121.95,tex=128x128 ATLAS_SUBRECT rect=106x122 (crop needed)
Enchantment_BigTaxOil,Big Tax Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBigtaxOil.png,assets/oils/Enchantment_BigTaxOil.png,59.85,121.9,tex=128x128 ATLAS_SUBRECT rect=60x122 (crop needed)
Enchantment_BirthOil,Birth Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBirthOil.png,assets/oils/Enchantment_BirthOil.png,85.95,119.9,tex=128x128 ATLAS_SUBRECT rect=86x120 (crop needed)
Enchantment_ChonkOil,Chonk Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChonkOil.png,assets/oils/Enchantment_ChonkOil.png,85.95,119.95,tex=128x128 ATLAS_SUBRECT rect=86x120 (crop needed)
Enchantment_ChubOil,Chub Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemChubOil.png,assets/oils/Enchantment_ChubOil.png,89.95,120.95,tex=128x128 ATLAS_SUBRECT rect=90x121 (crop needed)
Enchantment_ClumpOil,Clump Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemClumpOil.png,assets/oils/Enchantment_ClumpOil.png,109.85,109.9,tex=128x128 ATLAS_SUBRECT rect=110x110 (crop needed)
Enchantment_CongestionOil,Congestion Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCongestionOil.png,assets/oils/Enchantment_CongestionOil.png,117.95,121.9,tex=128x128 ATLAS_SUBRECT rect=118x122 (crop needed)
Enchantment_FlopOil,Flop Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemFlopOil.png,assets/oils/Enchantment_FlopOil.png,93.88,104.9,tex=128x128 ATLAS_SUBRECT rect=94x105 (crop needed)
Enchantment_GargantuanOil,Gargantuan Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemGargantuanOil.png,assets/oils/Enchantment_GargantuanOil.png,106.85,126.9,tex=128x128 ATLAS_SUBRECT rect=107x127 (crop needed)
Enchantment_OverOil,Over Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemOverOil.png,assets/oils/Enchantment_OverOil.png,111.9,110.95,tex=128x128 ATLAS_SUBRECT rect=112x111 (crop needed)
Enchantment_PotatoOil,Potato Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPotatoOil.png,assets/oils/Enchantment_PotatoOil.png,102.92,118.9,tex=128x128 ATLAS_SUBRECT rect=103x119 (crop needed)
Enchantment_SizeUpOil,Size Up Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSizeupOil.png,assets/oils/Enchantment_SizeUpOil.png,69.95,119.9,tex=128x128 ATLAS_SUBRECT rect=70x120 (crop needed)
Enchantment_SmashOil,Smash Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSmashOil.png,assets/oils/Enchantment_SmashOil.png,105.94,121.95,tex=128x128 ATLAS_SUBRECT rect=106x122 (crop needed)
Enchantment_TightOil,Tight Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemTightOil.png,assets/oils/Enchantment_TightOil.png,99.95,121.95,tex=128x128 ATLAS_SUBRECT rect=100x122 (crop needed)
Enchantment_XanaxOil,Xanax Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemXanaxOil.png,assets/oils/Enchantment_XanaxOil.png,70.85,244.95,tex=128x256 ATLAS_SUBRECT rect=71x245 (crop needed)
Enchantment_AltruisticOil,Altruistic Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemAltruisticOil.png,assets/oils/Enchantment_AltruisticOil.png,65.92,118.92,tex=128x128 ATLAS_SUBRECT rect=66x119 (crop needed)
Enchantment_ArtilleryOil,Artillery Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemArtilleryOil.png,assets/oils/Enchantment_ArtilleryOil.png,85.95,119.95,tex=128x128 ATLAS_SUBRECT rect=86x120 (crop needed)
Enchantment_BowlOil,Bowl Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBowlOil.png,assets/oils/Enchantment_BowlOil.png,109.85,109.9,tex=128x128 ATLAS_SUBRECT rect=110x110 (crop needed)
Enchantment_CarefulOil,Careful Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemCarefulOil.png,assets/oils/Enchantment_CarefulOil.png,111.9,110.95,tex=128x128 ATLAS_SUBRECT rect=112x111 (crop needed)
Enchantment_DeadCenterOil,Dead Center Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemDeadcenterOil.png,assets/oils/Enchantment_DeadCenterOil.png,62.95,123.9,tex=128x128 ATLAS_SUBRECT rect=63x124 (crop needed)
Enchantment_ExoticBarrelOil,Exotic Barrel Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemExoticbarrelOil.png,assets/oils/Enchantment_ExoticBarrelOil.png,117.95,114.95,tex=128x128 ATLAS_SUBRECT rect=118x115 (crop needed)
Enchantment_HipMarksmanOil,Hip Marksman Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHipmarksmanOil.png,assets/oils/Enchantment_HipMarksmanOil.png,59.85,121.9,tex=128x128 ATLAS_SUBRECT rect=60x122 (crop needed)
Enchantment_LostInFocusOil,Lost In Focus Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemLostinfocusOil.png,assets/oils/Enchantment_LostInFocusOil.png,106.85,126.9,tex=128x128 ATLAS_SUBRECT rect=107x127 (crop needed)
Enchantment_PlinkerOil,Plinker Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemPlinkerOil.png,assets/oils/Enchantment_PlinkerOil.png,89.95,120.95,tex=128x128 ATLAS_SUBRECT rect=90x121 (crop needed)
Enchantment_ShellManOil,Shellman Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemShellmanOil.png,assets/oils/Enchantment_ShellManOil.png,99.95,121.95,tex=128x128 ATLAS_SUBRECT rect=100x122 (crop needed)
Enchantment_SlickOil,Slick Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSlickOil.png,assets/oils/Enchantment_SlickOil.png,105.94,121.95,tex=128x128 ATLAS_SUBRECT rect=106x122 (crop needed)
Enchantment_SpreadOil,Spread Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemSpreadOil.png,assets/oils/Enchantment_SpreadOil.png,69.95,119.9,tex=128x128 ATLAS_SUBRECT rect=70x120 (crop needed)
Enchantment_StoicOil,Stoic Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemStoicOil.png,assets/oils/Enchantment_StoicOil.png,113.85,119.9,tex=128x128 ATLAS_SUBRECT rect=114x120 (crop needed)
Enchantment_ThoroughOil,Thorough Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemThoroughOil.png,assets/oils/Enchantment_ThoroughOil.png,102.92,118.9,tex=128x128 ATLAS_SUBRECT rect=103x119 (crop needed)
Enchantment_VeganOil,Vegan Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemVeganOil.png,assets/oils/Enchantment_VeganOil.png,117.95,121.9,tex=128x128 ATLAS_SUBRECT rect=118x122 (crop needed)
Enchantment_BoulderOil,Boulder Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemBigOil_0.png,assets/oils/Enchantment_BoulderOil.png,99.95,121.95,tex=128x128 ATLAS_SUBRECT rect=100x122 (crop needed)
Enchantment_HyperLeadOil,Hyper Lead Oil,oils,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/ItemHyperleadOil.png,assets/oils/Enchantment_HyperLeadOil.png,70.85,244.95,tex=128x256 ATLAS_SUBRECT rect=71x245 (crop needed)
Enchantment_Dark,Scroll of Dark,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/dark.png,assets/scrolls/Enchantment_Dark.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Earth,Scroll of Earth,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/earth.png,assets/scrolls/Enchantment_Earth.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Electricity,Scroll of Surge,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/lightning.png,assets/scrolls/Enchantment_Electricity.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Fire,Scroll of Embers,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/fire.png,assets/scrolls/Enchantment_Fire.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Frost,Scroll of Frostbite,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/frost.png,assets/scrolls/Enchantment_Frost.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Nature,Scroll of Nature,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/nature.png,assets/scrolls/Enchantment_Nature.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Poison,Scroll of Plague,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/poison.png,assets/scrolls/Enchantment_Poison.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Water,Scroll of Water,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/water.png,assets/scrolls/Enchantment_Water.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Beamgun,Scroll of Beamgun,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/beamgun.png,assets/scrolls/Enchantment_Beamgun.png,202.92,366.95,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_ChaosStrike,Scroll of Chaos Strike,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/chaosStrike.png,assets/scrolls/Enchantment_ChaosStrike.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_FastForwardOil,Fast Forward Oil,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/GoblinWizardElectricity_Death.png,assets/scrolls/Enchantment_FastForwardOil.png,323.92,508.0,tex=324x508
Enchantment_FlameThrower,Scroll Of Flame Thrower,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/flamethrower.png,assets/scrolls/Enchantment_FlameThrower.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_ForceOil,Force Oil,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/CorruptedLurkElectricity.png,assets/scrolls/Enchantment_ForceOil.png,324.0,384.0,tex=324x384
Enchantment_HolyFire,Scroll of Holy Fire,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/holyFire.png,assets/scrolls/Enchantment_HolyFire.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_HolyPurge,Scroll of Holy Purge,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/holyPurge.png,assets/scrolls/Enchantment_HolyPurge.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_IceBeam,Scroll of Ice Beam,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/icebeam.png,assets/scrolls/Enchantment_IceBeam.png,202.95,366.87,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_Light,Scroll of Light,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/light.png,assets/scrolls/Enchantment_Light.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Pesticide,Scroll of Pesticide,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/pesticide.png,assets/scrolls/Enchantment_Pesticide.png,200.85,364.95,tex=240x384 ATLAS_SUBRECT rect=201x365 (crop needed)
Enchantment_Prism,Scroll of Prism,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/prism.png,assets/scrolls/Enchantment_Prism.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Sacrifice,Scroll of Sacrifice,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/sacrifice.png,assets/scrolls/Enchantment_Sacrifice.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_SlowMoOil,Slow Mo Oil,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/GoblinBarrelboyMoving2.png,assets/scrolls/Enchantment_SlowMoOil.png,1515.92,2408.0,tex=1516x2408
Enchantment_Slush,Scroll of Slush,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/slush.png,assets/scrolls/Enchantment_Slush.png,202.95,365.95,tex=240x384 ATLAS_SUBRECT rect=203x366 (crop needed)
Enchantment_ToxicLobotomy,Scroll of Toxic Lobotomy,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/toxicLobotomy.png,assets/scrolls/Enchantment_ToxicLobotomy.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Aftershock,Scroll of Aftershock,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/afterShock.png,assets/scrolls/Enchantment_Aftershock.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Blizzard,Scroll of Blizzard,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/snowball.png,assets/scrolls/Enchantment_Blizzard.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_ChainLightning,Scroll of Chain Lightning,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/chainLightning.png,assets/scrolls/Enchantment_ChainLightning.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Charm,Scroll of Charm,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/charm.png,assets/scrolls/Enchantment_Charm.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_CorpseExplosion,Scroll of Corpse Explosion,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/corpseExplosion.png,assets/scrolls/Enchantment_CorpseExplosion.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_CorrosiveBlood,Scroll of Poison Blood,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/corrosiveBlood.png,assets/scrolls/Enchantment_CorrosiveBlood.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Crusader,Scroll of Crusader,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/crusader.png,assets/scrolls/Enchantment_Crusader.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_CryoRocketLauncher,Scroll of Cryo Rocket Launcher,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/cryorockets.png,assets/scrolls/Enchantment_CryoRocketLauncher.png,202.95,366.9,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_CryoSnakes,Scroll of Cryo Snakes,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/cryosnakes.png,assets/scrolls/Enchantment_CryoSnakes.png,202.95,366.9,tex=240x384 ATLAS_SUBRECT rect=203x367 (crop needed)
Enchantment_Fear,Scroll of Fear,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/vampirirsm.png,assets/scrolls/Enchantment_Fear.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_FoulFate,Scroll of Foul Fate,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/foulfate.png,assets/scrolls/Enchantment_FoulFate.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_HolyWater,Scroll of Holy Water,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/holyWater.png,assets/scrolls/Enchantment_HolyWater.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Lava,Scroll of Lava,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/lava.png,assets/scrolls/Enchantment_Lava.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_LeastResistance,Scroll of Least Resistance,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/leastResistance.png,assets/scrolls/Enchantment_LeastResistance.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Metamorph,Scroll of Metamorph,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/metamorphosis.png,assets/scrolls/Enchantment_Metamorph.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Noxiosa,Scroll of Noxiosa,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/noxiousa.png,assets/scrolls/Enchantment_Noxiosa.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Petrification,Scroll of Petrification,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/petrify.png,assets/scrolls/Enchantment_Petrification.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Petroleum,Scroll of Petroleum,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/oil_0.png,assets/scrolls/Enchantment_Petroleum.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
Enchantment_Pollen,Scroll of Pollen,scrolls,ok,C:/Users/miste/claude_workspace/_sulfur_extract/_unityproject/ExportedProject/Assets/Texture2D/pollen.png,assets/scrolls/Enchantment_Pollen.png,201.95,365.95,tex=240x384 ATLAS_SUBRECT rect=202x366 (crop needed)
