table,entry_kind,item,weight,drop_pct,table_total_weight,category
Loot_Global_Everything_Demo,item,Sausage Omelette,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sawdust,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Earth,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Embers,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Frostbite,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Nature,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Plague,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Surge,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Scroll of Water,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Seaweed,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sheriff's Badge,60.0,0.2607,23015.0,.
Loot_Global_Everything_Demo,item,Shoe,50.0,0.2172,23015.0,.
Loot_Global_Everything_Demo,item,Skimmed Milk,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Slurf,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Snail,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sneaker,50.0,0.2172,23015.0,.
Loot_Global_Everything_Demo,item,Snut .38,50.0,0.2172,23015.0,.
Loot_Global_Everything_Demo,item,Socom 9,30.0,0.1303,23015.0,.
Loot_Global_Everything_Demo,item,Solution,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Spaghetti,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Spaghetti Bolognese,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Spice Mix,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Spicy Sausage,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sports Drink,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Spread Oil,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Springcoil Boot,50.0,0.2172,23015.0,.
Loot_Global_Everything_Demo,item,Star & Witness,25.0,0.1086,23015.0,.
Loot_Global_Everything_Demo,item,Stew,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Stick,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Stick Grenade,800.0,3.476,23015.0,.
Loot_Global_Everything_Demo,item,Stout,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sugar,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sulfur Grenade,300.0,1.3035,23015.0,.
Loot_Global_Everything_Demo,item,Swedish Pancakes,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Sweet Gum,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Swing-Ding,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Throwing Knives,400.0,1.738,23015.0,.
Loot_Global_Everything_Demo,item,Tori Ramen,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Tube Caviar,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Type 80 Typhoon,20.0,0.0869,23015.0,.
Loot_Global_Everything_Demo,item,Unagi,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Used Rubber,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Vacuum Cleaner,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Velvet Bell,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Vrede,35.0,0.1521,23015.0,.
Loot_Global_Everything_Demo,item,Walnut,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Whole Milk,100.0,0.4345,23015.0,.
Loot_Global_Everything_Demo,item,Yellow Hoodie,50.0,0.2172,23015.0,.
Loot_Global_Everything_Demo,item,Ygg,50.0,0.2172,23015.0,.
Loot_Scavenge_Canyon,item,Bark,15.0,25.0,60.0,SpecificScavenge
Loot_Scavenge_Canyon,item,Earthworm,15.0,25.0,60.0,SpecificScavenge
Loot_Scavenge_Canyon,item,Rock,15.0,25.0,60.0,SpecificScavenge
Loot_Scavenge_Canyon,item,Stick,15.0,25.0,60.0,SpecificScavenge
Loot_Scavenge_Caves,item,Bottled Water,18.0,8.3333,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Bread,18.0,8.3333,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Broth,24.0,11.1111,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Butter,6.0,2.7778,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Cheese,6.0,2.7778,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Egg,18.0,8.3333,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Mystery Meat,18.0,8.3333,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Potato,30.0,13.8889,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Rock,30.0,13.8889,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Snail,18.0,8.3333,216.0,SpecificScavenge
Loot_Scavenge_Caves,item,Stick,30.0,13.8889,216.0,SpecificScavenge
Loot_Scavenge_Desert,item,Banana,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Bottled Water,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Cactus,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Cactus Softdrink,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Crypt key,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Fish,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Fish and chips,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Flat Sandfish,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Grilled Cactus,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Health Potion,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Herbs,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Holy Toast,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Lackerol Cactus,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Mystery Meat,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Potato,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Potato Salad,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Red Wine,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Rock,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Salt,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Salted Fish,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Salted Sandfish,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Silltallrik,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Solution,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Spice Mix,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Stick,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Desert,item,Sugar,5.0,3.8462,130.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Banana,2.0,0.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Beans,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Berry Jam,7.0,2.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Berry Jam (Unsweetened),7.0,2.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Black Pepper,5.0,2.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Bleach,5.0,2.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Bottled Water,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Bottled Water,1.0,0.4,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Chocolate Bar,1.0,0.4,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Christmas Spice,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Earthworm,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Egg,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Egg Toddy,2.0,0.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Flour,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Hard Bread,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Jello,3.0,1.2,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Liquor,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Lussekatt,5.0,2.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Mulled Wine,2.0,0.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Mystery Meat,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Oats,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Peanut Butter,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Pizza,1.0,0.4,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Pizza Slice,2.0,0.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Potato,15.0,6.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Red Wine,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Rice,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Salt,5.0,2.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Slurf,2.0,0.8,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Snail,5.0,2.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Spice Mix,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Dungeon,item,Sugar,10.0,4.0,250.0,SpecificScavenge
Loot_Scavenge_Forest,item,Bark,20.0,7.9365,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Bark bread,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Berries,20.0,7.9365,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Berry Jam,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Berry Jam (Unsweetened),1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Berry Milkshake,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Bottled Water,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Buttermilk,2.0,0.7937,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Chocolate Bar,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Chocolate Milkshake,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Chocolate Syrup,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Earthworm,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Egg,5.0,1.9841,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Flour,10.0,3.9683,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Hazelnut,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Low Fat Milk,2.0,0.7937,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Nut Mix,5.0,1.9841,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Nut Spread,5.0,1.9841,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Peanut,20.0,7.9365,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Peanut Butter,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Peanutbutter Jelly Sandwich,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Peanutbutter Sandwich,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Pine nuts,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Potato,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Rock,20.0,7.9365,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Skimmed Milk,2.0,0.7937,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Skimmed Milk,2.0,0.7937,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Snail,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Solution,5.0,1.9841,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Stick,20.0,7.9365,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Sugar,10.0,3.9683,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Walnut,15.0,5.9524,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Whole Milk,2.0,0.7937,252.0,SpecificScavenge
Loot_Scavenge_Forest,item,Whole Milk,1.0,0.3968,252.0,SpecificScavenge
Loot_Scavenge_ForestTallgrass,item,,1500.0,87.3108,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Bark,20.0,1.1641,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Bark bread,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Berries,20.0,1.1641,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Berry Jam,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Berry Jam (Unsweetened),1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Berry Milkshake,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Bottled Water,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Buttermilk,2.0,0.1164,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Chocolate Bar,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Chocolate Milkshake,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Chocolate Syrup,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Earthworm,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Hazelnut,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Low Fat Milk,2.0,0.1164,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Nut Mix,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Peanut,20.0,1.1641,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Peanut Butter,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Peanutbutter Jelly Sandwich,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Peanutbutter Sandwich,1.0,0.0582,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Pine nuts,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Potato,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Rock,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Skimmed Milk,2.0,0.1164,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Skimmed Milk,2.0,0.1164,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Snail,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Stick,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Sugar,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Walnut,15.0,0.8731,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Whole Milk,2.0,0.1164,1718.0,.
Loot_Scavenge_ForestTallgrass,item,Whole Milk,1.0,0.0582,1718.0,.
Loot_Scavenge_Fortress,item,Americano,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Anti-Poison Gum,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Banana Sulfs,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,BeGone,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Bleach,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Boba Tea,100.0,1.8723,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Bottled Water,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Earthworm,50.0,0.9362,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Energy Gum,7.0,0.1311,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,First Aid Kit,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Fish,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Fish and chips,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Flat Sandfish,200.0,3.7446,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Gravad Lax,60.0,1.1234,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Green Tea,100.0,1.8723,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Green Tea Gum,50.0,0.9362,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Grilled Poultry,5.0,0.0936,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Health Potion,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Herbal Tea,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Herbs,20.0,0.3745,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Hot Pot,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Kidney Stone,150.0,2.8085,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Kombucha,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Latte,1.0,0.0187,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Lemonade,1.0,0.0187,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Liquor,1.0,0.0187,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Lutfisk,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Maki,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Matcha,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Metal Scrap,1.0,0.0187,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Microfiber Dish Cloth,50.0,0.9362,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Mochi,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Mycota Squamata,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Nigiri,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Nut Mix,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Onigiri,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Paper,100.0,1.8723,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Pizza Slice,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Potato,400.0,7.4892,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Power Bar,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Puffed Rice Cakes,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Ramen,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Red Wine,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Repair Kit,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Rice,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Ris à la Malta,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Risgrynsgröt,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Rock,400.0,7.4892,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Rubber,100.0,1.8723,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Salt,200.0,3.7446,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Salted Fish,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Salted Sandfish,10.0,0.1872,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Sashimi,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Seaweed,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Silltallrik,7.0,0.1311,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Slurf,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Snail,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Solution,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Sports Drink,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Stick,500.0,9.3615,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Sweet Gum,7.0,0.1311,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Toast Skagen,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Tongue On Stick,2.0,0.0374,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Tori Ramen,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Unagi,12.0,0.2247,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Used Rubber,15.0,0.2808,5341.0,SpecificScavenge
Loot_Scavenge_Fortress,item,Wet Wipes,40.0,0.7489,5341.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Beans,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Berry Jam,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Bottled Water,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Bread,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Butter,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Buttermilk,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Cheese,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Chicken Leg,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Chocolate Bar,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Chocolate Mudcake,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Cuisses De Grenouille,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Egg,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Flour,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,French Hotdog,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Frog Leg,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Haggis,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Hardshell Taco,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Karl-Oskar,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Low Fat Milk,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Lussekatt,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Mochi,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Mystery Meat,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Oats,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Peanut,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Peanut Butter,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Potato,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Rödsopp,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Salt,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Skimmed Milk,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Slurf,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Spaghetti,10.0,3.4602,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Spaghetti Bolognese,1.0,0.346,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Spice Mix,20.0,6.9204,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Spicy Sausage,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_LuciasCastle,item,Whole Milk,5.0,1.7301,289.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Beef Jerky,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Black Pepper,20.0,4.7847,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Blood,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Blood Pudding,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Bottled Water,20.0,4.7847,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Bread,20.0,4.7847,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Butter,20.0,4.7847,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Buttermilk,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Buttermilk Pancakes,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cacao,20.0,4.7847,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cereal,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cheese,5.0,1.1962,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cheese Tops,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cheeseburger,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Chocolate Ball,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Chocolate Mudcake,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Chocolate Syrup,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Coffee,3.0,0.7177,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cotton Candy,5.0,1.1962,418.0,SpecificScavenge
Loot_Scavenge_RobotHeaven,item,Cotton Swabs,3.0,0.7177,418.0,SpecificScavenge
