name,display,category_top,category,verdict,role,useType,recommendation,is_ingredient,is_food,best_dish,best_dish_per_slot,eat_buff,eat_per_slot,quality,basePrice,sellable
Enchantment_DoubleFireOil,Double Fire Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DoubleLockOil,Double Lock Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_DoubleNothingOil,Double Nothing Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_DumDumOil,Dum Dum Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_DynamicOil,Dynamic Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_EasyOil,Easy Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_EasyPlopOil,Easy Plop Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ElephantOil,Elephant Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_BoltOil,Enchantment_BoltOil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,370,1
Enchantment_SoftBulletOil,Enchantment_SoftBulletOil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_EternalOil,Eternal Oil,Enchantments,Enchantments/Oils/New,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,4000,1
Enchantment_ExcessiveForceOil,Excessive Force Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_ExcessivePowderOil,Excessive Powder Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,150,1
Enchantment_ExoticBarrelOil,Exotic Barrel Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_ExpanderOil,Expander Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_ExtraPowderOil,Extra Powder Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_FarsightedOil,Farsighted Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,200,1
Enchantment_FastBetOil,Fast Bet Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_FastForwardOil,Fast Forward Oil,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_FeatureGun,FeatureGun,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_FidgetLordOil,Fidget Lord Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_FidgetOil,Fidget Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_FirstBloodOil,First Blood Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_FlatEnergyOil,Flat Energy Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_FleaOil,Flea Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_FlopOil,Flop Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_FlowFunnelOil,Flow Funnel Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_FoodStampOil,Food Stamp Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ForceOil,Force Oil,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_FragileSystemOil,Fragile System Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_FranciscanOil,Franciscan Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_FrugalOil,Frugal Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_GamblerOil,Gambler Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_GargantuanOil,Gargantuan Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_GeminiOil,Gemini Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_GentleOil,Gentle Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_GlassCannonOil,Glass Cannon Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_Brutality,Grapeseed Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_GreatOil,Great Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,450,1
Enchantment_GroundedOil,Grounded Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_GunslingerOil,Gunslinger Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_HappyAccidentOil,Happy Accident Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_HeavyLeadOil,Heavy Lead Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,100,1
Enchantment_HeavyOil,Heavy Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_HeavyPocketsOil,Heavy Pockets  Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_HeftyOil,Hefty Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_HeliumOil,Helium Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_HighGradeOil,High Grade Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_HipBlasterOil,Hip Blaster Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_HipMarksmanOil,Hip Marksman Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_HoopOil,Hoop Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_HunterOil,Hunter Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_HustlerOil,Hustler Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_HyperLeadOil,Hyper Lead Oil,Enchantments,Enchantments/Oils/New/Weight,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ImperfectOil,Imperfect Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_InconsiderateOil,Inconsiderate Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,250,1
Enchantment_InheritedOil,Inherited Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1500,1
Enchantment_InstantOil,Instant Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_JudgementOil,Judgement Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_JudoOil,Judo Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_JungianOil,Jungian Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_KeepOil,Keep Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_KickerOil,Kicker Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_KineticOil,Kinetic Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,350,1
Enchantment_KnockbackOil,Knockback Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_KravMagaOil,Krav Maga Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_LastDropOil,Last Drop Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,250,1
Enchantment_LateBoomOil,Late Boom Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,150,1
Enchantment_LauncherOil,Launcher Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_LazyOil,Lazy Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_LessRecoilOil,Less Recoil Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_LightweightOil,Lightweight Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_LongshotOil,Longshot Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_LostInFocusOil,Lost In Focus Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_LowRollerOil,Low Roller Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_MachineOil,Machine Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_MainDisciplineOil,Main Discipline Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_MainFocusOil,Main Focus Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_ManifestationOil,Manifestation Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_MantisShrimpOil,Mantis Shrimp Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_MatrixOil,Matrix Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_MedicinBallOil,Medicin Ball Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_MicroWingOil,Micro Wing Oil,Enchantments,Enchantments/Oils/New/BulletSpeed,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_ModernTechnologyOil,Modern Technology Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_MooseOil,Moose Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_MosquitoOil,Mosquito Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_MuleOil,Mule Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_MultichamberOil,Multichamber Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_MultishotOil,Multishot Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_NeedleeyeOil,Needleeye Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,200,1
Enchantment_NerfOil,Nerf Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_NoLookOil,No Look Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_NoNeedOil,No Need Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_Duality,Oil of Yin,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_OutOfTheBoxOil,Out of the Box Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_OverOil,Over Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_OverclockOil,Overclock Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_OverdoseOil,Overdose Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,100,1
Enchantment_ParallelMagOil,Parallel Mag Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PeashooterOil,Peashooter Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_PenetrationOil,Penetration Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_PerfectBounceOil,Perfect Bounce Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PerforateOil,Perforate Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PlinkerOil,Plinker Oil,Enchantments,Enchantments/Oils/New/Spread,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PlopBackOil,Plop Back Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PoolOil,Pool Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_PotatoOil,Potato Oil,Enchantments,Enchantments/Oils/New/Size,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_PotShotOil,Potshot Oil,Enchantments,Enchantments/Oils/New/DamageFlat,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PuncherOil,Puncher Oil,Enchantments,Enchantments/Oils/New/DamagePercentage,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_PunctureOil,Puncture Oil,Enchantments,Enchantments/Oils/New/CritChance,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_PurseGunOil,Purse Gun Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1200,1
Enchantment_RamOil,Ram Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,350,1
Enchantment_RapidInternalsOil,Rapid Internals Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,400,1
Enchantment_Flutter,Rate of Fire Oil,Enchantments,Enchantments/Oils,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,700,1
Enchantment_ReadyOil,Ready Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ReboundOil,Rebound Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_RecycleOil,Recycle Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1000,1
Enchantment_RelaxOil,Relax Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ReleaseOil,Release Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_ReloadOil,Reload Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,1100,1
Enchantment_RicochetOil,RicochetOil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_RigidSystemOil,Rigid System Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_RigorOil,Rigor Oil,Enchantments,Enchantments/Oils/New/Penetration,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,125,1
Enchantment_RiotOil,Riot Oil,Enchantments,Enchantments/Oils/New/Knockback,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,520,1
Enchantment_RobustMechanicsOil,Robust Mechanics Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_RookieOil,Rookie Oil,Enchantments,Enchantments/Oils/New/RPM,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,300,1
Enchantment_RubberOil,Rubber Oil,Enchantments,Enchantments/Oils/New/Durability,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,500,1
Enchantment_RushJobOil,Rush Job Oil,Enchantments,Enchantments/Oils/New/Reload,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_SafetyOil,Safety Oil,Enchantments,Enchantments/Oils/New/Recoil,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,650,1
Enchantment_SaviourOil,Saviour Oil,Enchantments,Enchantments/Oils/New/Recycle,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,900,1
Enchantment_ScatterOil,Scatter Oil,Enchantments,Enchantments/Oils/New/Multishot,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,800,1
Enchantment_ScrambleOil,Scramble Oil,Enchantments,Enchantments/Oils/New/Bounce,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Rare,600,1
Enchantment_FlameThrower,Scroll Of Flame Thrower,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,5000,1
Enchantment_Aftershock,Scroll of Aftershock,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,5000,1
Enchantment_Beamgun,Scroll of Beamgun,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Epic,1000,1
Enchantment_Blizzard,Scroll of Blizzard,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_ChainLightning,Scroll of Chain Lightning,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,4000,1
Enchantment_ChaosStrike,Scroll of Chaos Strike,Enchantments,Enchantments/GunsAndMagic_ItemDefinitions,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2000,1
Enchantment_Charm,Scroll of Charm,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2000,1
Enchantment_CorpseExplosion,Scroll of Corpse Explosion,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3000,1
Enchantment_Crusader,Scroll of Crusader,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,1000,1
Enchantment_CryoRocketLauncher,Scroll of Cryo Rocket Launcher,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2000,1
Enchantment_CryoSnakes,Scroll of Cryo Snakes,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,3500,1
Enchantment_Pyroclasm,Scroll of Explosions,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2000,1
Enchantment_Fear,Scroll of Fear,Enchantments,Enchantments/Upgraded,KEEP-USE,enchant/oil,Enchantment,enchant/oil [Enchantment],0,0,,,,,Legendary,2500,1
