name,type_name,output_name,output_display,qty_created,craftable,num_inputs,inputs_readable,inputs_raw
Recipe_PeanutButterJellySandwitch_2 1,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,2,1,3,Peanut Butter x1; Bark bread x1; Berry Jam (Unsweetened) x1,592:1;343:1;512:1
Recipe_PeanutButterJellySandwitch_2,cooking,Item_SandwichPeanutbutterJelly,Peanutbutter Jelly Sandwich,2,1,3,Peanut Butter x1; Bread x1; Berry Jam (Unsweetened) x1,592:1;370:1;512:1
Recipe_PeanutButterSandwitch_1 1,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,2,1,2,Peanut Butter x1; Bark bread x1,592:1;343:1
Recipe_PeanutButterSandwitch_1 2,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,2,1,2,Nut Spread x1; Bread x1,580:1;370:1
Recipe_PeanutButterSandwitch_1 3,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,2,1,2,Nut Spread x1; Bark bread x1,580:1;343:1
Recipe_PeanutButterSandwitch_1,cooking,Item_SandwichPeanutbutter,Peanutbutter Sandwich,2,1,2,Peanut Butter x1; Bread x1,592:1;370:1
Recipe_PizzaLarge 1,cooking,Item_PizzaLarge,Pizza,1,1,5,Flour x1; Bottled Water x1; Spicy Sausage x1; Herbs x1; Cheese x1,456:1;368:1;671:1;490:1;390:1
Recipe_PizzaLarge,cooking,Item_PizzaLarge,Pizza,1,1,4,Bread x1; Spicy Sausage x1; Herbs x1; Cheese x1,370:1;671:1;490:1;390:1
Recipe_PizzaSlicedUp,cooking,Item_PizzaSlice,Pizza Slice,6,1,1,Pizza x1,597:1
Recipe_PoisonGum_1,cooking,Item_PoisonGum,Anti-Poison Gum,1,1,2,Rubber x1; Green Glob x1,650:1;477:1
Recipe_PoisonGum_2,cooking,Item_PoisonGum,Anti-Poison Gum,1,1,2,Used Rubber x1; Green Glob x1,731:1;477:1
Recipe_Polsa_1 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Bladder x1,541:1;353:1
Recipe_Polsa_1 2,cooking,Item_Polsa,Pölsa,2,1,2,Bladder x1; Intestines x1,353:1;509:1
Recipe_Polsa_1 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Bladder x1,541:2;353:1
Recipe_Polsa_1 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Bladder x2,541:1;353:2
Recipe_Polsa_1 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Bladder x2,541:2;353:2
Recipe_Polsa_1,cooking,Item_Polsa,Pölsa,2,1,3,Lung x1; Bladder x1; Intestines x1,541:1;353:1;509:1
Recipe_Polsa_2 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Thyroid x1,541:1;720:1
Recipe_Polsa_2 2,cooking,Item_Polsa,Pölsa,2,1,2,Thyroid x1; Intestines x1,720:1;509:1
Recipe_Polsa_2 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Thyroid x1,541:2;720:1
Recipe_Polsa_2 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Thyroid x2,541:1;720:2
Recipe_Polsa_2 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Thyroid x2,541:2;720:2
Recipe_Polsa_2,cooking,Item_Polsa,Pölsa,3,1,3,Lung x1; Thyroid x1; Intestines x1,541:1;720:1;509:1
Recipe_Polsa_3 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Spleen x1,541:1;699:1
Recipe_Polsa_3 2,cooking,Item_Polsa,Pölsa,2,1,2,Spleen x1; Intestines x1,699:1;509:1
Recipe_Polsa_3 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Spleen x1,541:2;699:1
Recipe_Polsa_3 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Spleen x2,541:1;699:2
Recipe_Polsa_3 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Spleen x2,541:2;699:2
Recipe_Polsa_3,cooking,Item_Polsa,Pölsa,3,1,3,Lung x1; Spleen x1; Intestines x1,541:1;699:1;509:1
Recipe_Polsa_4 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Mystery Meat x1,541:1;576:1
Recipe_Polsa_4 2,cooking,Item_Polsa,Pölsa,2,1,2,Mystery Meat x1; Intestines x1,576:1;509:1
Recipe_Polsa_4 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Mystery Meat x1,541:2;576:1
Recipe_Polsa_4 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Mystery Meat x2,541:1;576:2
Recipe_Polsa_4 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Mystery Meat x2,541:2;576:2
Recipe_Polsa_4,cooking,Item_Polsa,Pölsa,3,1,3,Lung x1; Mystery Meat x1; Intestines x1,541:1;576:1;509:1
Recipe_Polsa_5 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Liver x1,541:1;533:1
Recipe_Polsa_5 2,cooking,Item_Polsa,Pölsa,2,1,2,Liver x1; Intestines x1,533:1;509:1
Recipe_Polsa_5 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Liver x1,541:2;533:1
Recipe_Polsa_5 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Liver x2,541:1;533:2
Recipe_Polsa_5 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Liver x2,541:2;533:2
Recipe_Polsa_5,cooking,Item_Polsa,Pölsa,3,1,3,Lung x1; Liver x1; Intestines x1,541:1;533:1;509:1
Recipe_Polsa_6 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Pancreas x1,541:1;587:1
Recipe_Polsa_6 2,cooking,Item_Polsa,Pölsa,2,1,2,Pancreas x1; Intestines x1,587:1;509:1
Recipe_Polsa_6 3,cooking,Item_Polsa,Pölsa,3,1,2,Lung x2; Pancreas x1,541:2;587:1
Recipe_Polsa_6 4,cooking,Item_Polsa,Pölsa,3,1,2,Lung x1; Pancreas x2,541:1;587:2
Recipe_Polsa_6 5,cooking,Item_Polsa,Pölsa,4,1,2,Lung x2; Pancreas x2,541:2;587:2
Recipe_Polsa_6,cooking,Item_Polsa,Pölsa,3,1,3,Lung x1; Pancreas x1; Intestines x1,541:1;587:1;509:1
Recipe_Polsa_7,cooking,Item_Polsa,Pölsa,1,1,1,Lung x2,541:2
Recipe_Polsa_8 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Thyroid x2,541:1;720:2
Recipe_Polsa_8,cooking,Item_Polsa,Pölsa,2,1,2,Lung x2; Thyroid x1,541:2;720:1
Recipe_Polsa_9 1,cooking,Item_Polsa,Pölsa,2,1,2,Lung x1; Bladder x2,541:1;353:2
Recipe_Polsa_9,cooking,Item_Polsa,Pölsa,2,1,2,Lung x2; Bladder x1,541:2;353:1
Recipe_Polsa_10,cooking,Item_Polsa,Pölsa,1,1,2,Lung x1; Rock x1,541:1;645:1
Recipe_Polse_1,cooking,Item_Polse,Pølse,1,1,2,Mystery Meat x1; Flour x1,576:1;456:1
Recipe_Polse_2,cooking,Item_Polse,Pølse,1,1,2,Intestines x1; Flour x1,509:1;456:1
Recipe_Polse_3,cooking,Item_Polse,Pølse,1,1,2,Lung x1; Flour x1,541:1;456:1
Recipe_Polse_4,cooking,Item_Polse,Pølse,1,1,2,Pancreas x1; Flour x1,587:1;456:1
Recipe_Polse_5,cooking,Item_Polse,Pølse,1,1,2,Brain x1; Flour x1,369:1;456:1
Recipe_Polse_6,cooking,Item_Polse,Pølse,1,1,2,Bladder x1; Flour x1,353:1;456:1
Recipe_Polse_7,cooking,Item_Polse,Pølse,1,1,2,Spleen x1; Flour x1,699:1;456:1
Recipe_Polse_8,cooking,Item_Polse,Pølse,1,1,2,Mystery Meat x1; Flour x1,576:1;456:1
Recipe_Porridge_1,cooking,Item_Porridge,Porridge,1,1,2,Bottled Water x1; Oats x1,368:1;581:1
Recipe_Porridge_2,cooking,Item_Porridge,Porridge,1,1,2,Skimmed Milk x1; Oats x1,558:1;581:1
Recipe_Porridge_3,cooking,Item_Porridge,Porridge,1,1,2,Low Fat Milk x1; Oats x1,560:1;581:1
Recipe_Porridge_4,cooking,Item_Porridge,Porridge,2,1,2,Whole Milk x1; Oats x1,561:1;581:1
Recipe_Porridge_5,cooking,Item_Porridge,Porridge,1,1,2,Solution x1; Oats x1,695:1;581:1
Recipe_PotatoSalad 1,cooking,Item_PotatoSalad,Potato Salad,3,1,3,Potato x1; Herbs x1; Skimmed Milk x1,610:1;490:1;558:1
Recipe_PotatoSalad 2,cooking,Item_PotatoSalad,Potato Salad,3,1,3,Potato x1; Herbs x1; Low Fat Milk x1,610:1;490:1;560:1
Recipe_PotatoSalad 3,cooking,Item_PotatoSalad,Potato Salad,3,1,3,Potato x1; Herbs x1; Buttermilk x1,610:1;490:1;559:1
Recipe_PotatoSalad 4,cooking,Item_PotatoSalad,Potato Salad,3,1,3,Potato x1; Herbs x1; Whole Milk x1,610:1;490:1;561:1
Recipe_PotatoSalad,cooking,Item_PotatoSalad,Potato Salad,3,1,3,Potato x1; Herbs x1; Whole Milk x1,610:1;490:1;561:1
Recipe_Poutine 1,cooking,Item_Poutine,Poutine,4,1,4,Craw flesh x1; Potato x1; Gravy x1; Cheese x1,415:1;610:1;476:1;390:1
Recipe_Poutine 2,cooking,Item_Poutine,Poutine,4,1,4,Mystery Meat x1; Potato x1; Gravy x1; Cheese x1,576:1;610:1;476:1;390:1
Recipe_Poutine 3,cooking,Item_Poutine,Poutine,4,1,4,Dog flesh x1; Potato x1; Gravy x1; Cheese x1,432:1;610:1;476:1;390:1
Recipe_Poutine 4,cooking,Item_Poutine,Poutine,4,1,4,Human flesh x1; Potato x1; Gravy x1; Cheese x1,504:1;610:1;476:1;390:1
Recipe_Poutine 5,cooking,Item_Poutine,Poutine,4,1,4,Shav'Wa flesh x1; Potato x1; Gravy x1; Cheese x1,537:1;610:1;476:1;390:1
Recipe_Poutine 6,cooking,Item_Poutine,Poutine,4,1,4,Hellshrew flesh x1; Potato x1; Gravy x1; Cheese x1,683:1;610:1;476:1;390:1
Recipe_Poutine 7,cooking,Item_Poutine,Poutine,5,1,4,Beef Jerky x1; Potato x1; Gravy x1; Cheese x1,347:1;610:1;476:1;390:1
Recipe_Poutine 8,cooking,Item_Poutine,Poutine,3,1,3,Mystery Meat x1; Potato x1; Gravy x1,576:1;610:1;476:1
Recipe_Poutine 9,cooking,Item_Poutine,Poutine,3,1,3,Craw flesh x1; Potato x1; Gravy x1,415:1;610:1;476:1
Recipe_Poutine 10,cooking,Item_Poutine,Poutine,3,1,3,Mystery Meat x1; Potato x1; Gravy x1,576:1;610:1;476:1
Recipe_Poutine 11,cooking,Item_Poutine,Poutine,3,1,3,Dog flesh x1; Potato x1; Gravy x1,432:1;610:1;476:1
Recipe_Poutine 12,cooking,Item_Poutine,Poutine,3,1,3,Human flesh x1; Potato x1; Gravy x1,504:1;610:1;476:1
Recipe_Poutine 13,cooking,Item_Poutine,Poutine,3,1,3,Shav'Wa flesh x1; Potato x1; Gravy x1,537:1;610:1;476:1
Recipe_Poutine 14,cooking,Item_Poutine,Poutine,3,1,3,Hellshrew flesh x1; Potato x1; Gravy x1,683:1;610:1;476:1
Recipe_Poutine 15,cooking,Item_Poutine,Poutine,3,1,3,Beef Jerky x1; Potato x1; Gravy x1,347:1;610:1;476:1
Recipe_Poutine 16,cooking,Item_Poutine,Poutine,3,1,3,Potato x1; Gravy x1; Cheese x1,610:1;476:1;390:1
Recipe_Poutine,cooking,Item_Poutine,Poutine,4,1,4,Mystery Meat x1; Potato x1; Gravy x1; Cheese x1,576:1;610:1;476:1;390:1
Recipe_PowerBar_1,cooking,Item_PowerBar,Power Bar,1,1,2,Oats x1; Slurf x1,581:1;694:1
Recipe_PowerBar_2,cooking,Item_PowerBar,Power Bar,1,1,2,Sawdust x1; Cacao x1,675:1;375:1
Recipe_PowerBar_3,cooking,Item_PowerBar,Power Bar,1,1,2,Sawdust x1; Sugar x1,675:1;708:1
Recipe_PowerBar_4,cooking,Item_PowerBar,Power Bar,1,1,2,Sawdust x1; Slurf x1,675:1;694:1
Recipe_PowerBar_5,cooking,Item_PowerBar,Power Bar,1,1,2,Sawdust x1; Berries x1,675:1;350:1
Recipe_Pyttipanna 2,cooking,Item_PyttIPanna,Pyttipanna,2,1,2,Potato x2; Spicy Sausage x1,610:2;671:1
Recipe_Pyttipanna 3,cooking,Item_PyttIPanna,Pyttipanna,2,1,2,Potato x1; Spicy Sausage x2,610:1;671:2
Recipe_Pyttipanna 4,cooking,Item_PyttIPanna,Pyttipanna,3,1,2,Potato x2; Spicy Sausage x2,610:2;671:2
Recipe_Pyttipanna 5,cooking,Item_PyttIPanna,Pyttipanna,3,1,3,Potato x1; Spicy Sausage x1; Egg x1,610:1;671:1;440:1
Recipe_Pyttipanna 6,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x2; Spicy Sausage x1; Egg x1,610:2;671:1;440:1
Recipe_Pyttipanna 7,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x1; Spicy Sausage x2; Egg x1,610:1;671:2;440:1
Recipe_Pyttipanna 8,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x1; Spicy Sausage x1; Egg x2,610:1;671:1;440:2
Recipe_Pyttipanna 9,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x2; Spicy Sausage x1; Egg x2,610:2;671:1;440:2
Recipe_Pyttipanna 10,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x1; Spicy Sausage x2; Egg x2,610:1;671:2;440:2
Recipe_Pyttipanna 11,cooking,Item_PyttIPanna,Pyttipanna,4,1,3,Potato x2; Spicy Sausage x2; Egg x1,610:2;671:2;440:1
Recipe_Pyttipanna 12,cooking,Item_PyttIPanna,Pyttipanna,5,1,3,Potato x2; Spicy Sausage x2; Egg x2,610:2;671:2;440:2
Recipe_Pyttipanna,cooking,Item_PyttIPanna,Pyttipanna,1,1,2,Potato x1; Spicy Sausage x1,610:1;671:1
Recipe_Ramen_1,cooking,Item_Ramen,Ramen,1,1,2,Spaghetti x1; Broth x1,696:1;372:1
Recipe_Ramen_2,cooking,Item_Ramen,Ramen,2,1,3,Spaghetti x1; Broth x1; Egg x1,696:1;372:1;440:1
Recipe_Ramen_3 1,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Dog flesh x1,696:1;372:1;432:1
Recipe_Ramen_3 2,cooking,Item_RamenTori,Tori Ramen,4,1,4,Spaghetti x1; Broth x1; Craw flesh x1; Egg x1,696:1;372:1;415:1;440:1
Recipe_Ramen_3 3,cooking,Item_RamenTori,Tori Ramen,6,1,4,Spaghetti x1; Broth x1; Dog flesh x1; Egg x1,696:1;372:1;432:1;440:1
Recipe_Ramen_3 4,cooking,Item_RamenTori,Tori Ramen,6,1,4,Spaghetti x1; Broth x1; Goblin flesh x1; Egg x1,696:1;372:1;471:1;440:1
Recipe_Ramen_3 5,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Goblin flesh x1,696:1;372:1;471:1
Recipe_Ramen_3 6,cooking,Item_RamenTori,Tori Ramen,6,1,4,Spaghetti x1; Broth x1; Human flesh x1; Egg x1,696:1;372:1;504:1;440:1
Recipe_Ramen_3 7,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Human flesh x1,696:1;372:1;504:1
Recipe_Ramen_3 8,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Shav'Wa flesh x1,696:1;372:1;537:1
Recipe_Ramen_3 9,cooking,Item_RamenTori,Tori Ramen,6,1,4,Spaghetti x1; Broth x1; Shav'Wa flesh x1; Egg x1,696:1;372:1;537:1;440:1
Recipe_Ramen_3 10,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Hellshrew flesh x1,696:1;372:1;683:1
Recipe_Ramen_3 11,cooking,Item_RamenTori,Tori Ramen,6,1,4,Spaghetti x1; Broth x1; Hellshrew flesh x1; Egg x1,696:1;372:1;683:1;440:1
Recipe_Ramen_3,cooking,Item_Ramen,Ramen,4,1,3,Spaghetti x1; Broth x1; Craw flesh x1,696:1;372:1;415:1
Recipe_Raqlette 1,cooking,Item_Raclette,Raclette,1,1,2,Potato x1; Cheese x1,610:1;390:1
Recipe_Raqlette 2,cooking,Item_Raclette,Raclette,2,1,2,Potato x2; Cheese x1,610:2;390:1
Recipe_Raqlette 3,cooking,Item_Raclette,Raclette,2,1,2,Potato x1; Cheese x2,610:1;390:2
Recipe_Raqlette 4,cooking,Item_Raclette,Raclette,3,1,2,Potato x2; Cheese x2,610:2;390:2
Recipe_Raqlette 5,cooking,Item_Raclette,Raclette,3,1,3,Potato x2; Cheese x1; Egg x1,610:2;390:1;440:1
Recipe_Raqlette 6,cooking,Item_Raclette,Raclette,4,1,3,Potato x2; Cheese x2; Egg x1,610:2;390:2;440:1
Recipe_Raqlette 7,cooking,Item_Raclette,Raclette,6,1,3,Potato x2; Cheese x2; Egg x2,610:2;390:2;440:2
Recipe_Raqlette 8,cooking,Item_Raclette,Raclette,4,1,3,Potato x2; Cheese x1; Egg x2,610:2;390:1;440:2
Recipe_Raqlette 9,cooking,Item_Raclette,Raclette,3,1,3,Potato x1; Cheese x1; Egg x2,610:1;390:1;440:2
Recipe_Raqlette 10,cooking,Item_Raclette,Raclette,6,1,3,Potato x2; Cheese x2; Egg x2,610:2;390:2;440:2
Recipe_Raqlette,cooking,Item_Raclette,Raclette,2,1,3,Potato x1; Egg x1; Cheese x1,610:1;440:1;390:1
Recipe_RhubarbPie_1,cooking,Item_RhubarbPie,Rhubarb Pie,3,1,3,Rhubarb x1; Sugar x1; Flour x1,627:1;708:1;456:1
Recipe_RhubarbPie_2,cooking,Item_RhubarbPie,Rhubarb Pie,3,1,3,Rhubarb x1; Sugar x1; Oats x1,627:1;708:1;581:1
Recipe_RhubarbPie_3,cooking,Item_RhubarbPie,Rhubarb Pie,4,1,4,Rhubarb x1; Sugar x1; Flour x1; Oats x1,627:1;708:1;456:1;581:1
Recipe_RhubarbPie_4,cooking,Item_RhubarbPie,Rhubarb Pie,5,1,5,Rhubarb x1; Sugar x1; Flour x1; Oats x1; Butter x1,627:1;708:1;456:1;581:1;373:1
Recipe_RhubarbPie_5,cooking,Item_RhubarbPie,Rhubarb Pie,4,1,4,Rhubarb x1; Sugar x1; Oats x1; Butter x1,627:1;708:1;581:1;373:1
Recipe_RhubarbPie_6,cooking,Item_RhubarbPie,Rhubarb Pie,4,1,4,Rhubarb x1; Sugar x1; Flour x1; Butter x1,627:1;708:1;456:1;373:1
Recipe_RhubarbPorridge_1 1,cooking,Item_RhubarbPorridge,Rhubarb Porridge,5,1,3,Rhubarb x1; Porridge x1; Sugar x1,627:1;609:1;708:1
Recipe_RhubarbPorridge_1,cooking,Item_RhubarbPorridge,Rhubarb Porridge,3,1,2,Rhubarb x1; Porridge x1,627:1;609:1
Recipe_RhubarbPorridge_2,cooking,Item_RhubarbPorridge,Rhubarb Porridge,3,1,2,Rhubarb Sauce x1; Porridge x1,630:1;609:1
Recipe_RhubarbSauce_1,cooking,Item_RhubarbSauce,Rhubarb Sauce,2,1,2,Rhubarb x1; Sugar x1,627:1;708:1
Recipe_RhubarbSauce_2,cooking,Item_RhubarbSauce,Rhubarb Sauce,1,1,2,Rhubarb x1; Rock x1,627:1;645:1
Recipe_RhubarbSauce_3,cooking,Item_RhubarbSauce,Rhubarb Sauce,3,1,3,Rhubarb x1; Rock x1; Sugar x1,627:1;645:1;708:1
Recipe_RiceCakes_1,cooking,Item_RiceCake,Puffed Rice Cakes,4,1,1,Rice x2,631:2
Recipe_RiceCakes_2 1,cooking,Item_RiceCake,Puffed Rice Cakes,6,1,2,Rice x2; Salt x1,631:2;656:1
Recipe_RiceCakes_2 2,cooking,Item_RiceCake,Puffed Rice Cakes,5,1,2,Rice x1; Salt x2,631:1;656:2
Recipe_RiceCakes_2 3,cooking,Item_RiceCake,Puffed Rice Cakes,7,1,2,Rice x2; Salt x2,631:2;656:2
Recipe_RiceCakes_2,cooking,Item_RiceCake,Puffed Rice Cakes,4,1,2,Rice x1; Salt x1,631:1;656:1
Recipe_Risalamalta 1,cooking,Item_Risalamalta,Ris à la Malta,2,1,2,Risgrynsgröt x1; Berry Jam x1,634:1;511:1
Recipe_Risalamalta 2,cooking,Item_Risalamalta,Ris à la Malta,2,1,2,Risgrynsgröt x1; Banana x1,634:1;336:1
Recipe_Risalamalta,cooking,Item_Risalamalta,Ris à la Malta,2,1,2,Risgrynsgröt x1; Christmas Spice x1,634:1;400:1
Recipe_Risgrynsgrot 1,cooking,Item_Risgrynsgrot,Risgrynsgröt,5,1,3,Rice x1; Sugar x1; Buttermilk x1,631:1;708:1;559:1
Recipe_Risgrynsgrot 2,cooking,Item_Risgrynsgrot,Risgrynsgröt,4,1,3,Rice x1; Sugar x1; Low Fat Milk x1,631:1;708:1;560:1
Recipe_Risgrynsgrot 3,cooking,Item_Risgrynsgrot,Risgrynsgröt,4,1,3,Rice x1; Sugar x1; Skimmed Milk x1,631:1;708:1;558:1
Recipe_Risgrynsgrot 4,cooking,Item_Risgrynsgrot,Risgrynsgröt,5,1,4,Rice x1; Sugar x1; Low Fat Milk x1; Salt x1,631:1;708:1;560:1;656:1
Recipe_Risgrynsgrot 5,cooking,Item_Risgrynsgrot,Risgrynsgröt,5,1,4,Rice x1; Sugar x1; Skimmed Milk x1; Salt x1,631:1;708:1;558:1;656:1
Recipe_Risgrynsgrot 6,cooking,Item_Risgrynsgrot,Risgrynsgröt,6,1,4,Rice x1; Sugar x1; Whole Milk x1; Salt x1,631:1;708:1;561:1;656:1
Recipe_Risgrynsgrot,cooking,Item_Risgrynsgrot,Risgrynsgröt,5,1,3,Rice x1; Sugar x1; Whole Milk x1,631:1;708:1;561:1
Recipe_SaltedFish 1,cooking,Item_FishSalted,Salted Fish,3,1,2,Fish x2; Salt x1,452:2;656:1
Recipe_SaltedFish 2,cooking,Item_FishSalted,Salted Fish,2,1,2,Fish x1; Salt x2,452:1;656:2
Recipe_SaltedFish 3,cooking,Item_FishSalted,Salted Fish,5,1,2,Fish x2; Salt x2,452:2;656:2
Recipe_SaltedFish,cooking,Item_FishSalted,Salted Fish,1,1,2,Fish x1; Salt x1,452:1;656:1
Recipe_SaltedSandFish 0,cooking,Item_SaltedSandfish,Salted Sandfish,1,1,2,Flat Sandfish x1; Salt x1,659:1;656:1
Recipe_SaltedSandFish 1,cooking,Item_SaltedSandfish,Salted Sandfish,3,1,2,Flat Sandfish x2; Salt x1,659:2;656:1
Recipe_SaltedSandFish 2,cooking,Item_SaltedSandfish,Salted Sandfish,2,1,2,Flat Sandfish x1; Salt x2,659:1;656:2
Recipe_SaltedSandFish 3,cooking,Item_SaltedSandfish,Salted Sandfish,5,1,2,Flat Sandfish x2; Salt x2,659:2;656:2
Recipe_Sandwich_1 1,cooking,Item_SandwichButter,Butter Sandwich,4,1,2,Butter x1; Bark bread x1,373:1;343:1
Recipe_Sandwich_1,cooking,Item_SandwichButter,Butter Sandwich,4,1,2,Butter x1; Bread x1,373:1;370:1
Recipe_Sandwich_2 1,cooking,Item_SandwichCheese,Cheese Sandwich,4,1,3,Butter x1; Bark bread x1; Cheese x1,373:1;343:1;390:1
Recipe_Sandwich_2,cooking,Item_SandwichCheese,Cheese Sandwich,4,1,3,Butter x1; Bread x1; Cheese x1,373:1;370:1;390:1
Recipe_Sandwich_3 1,cooking,Item_SandwichCheese,Cheese Sandwich,4,1,2,Bark bread x1; Cheese x2,343:1;390:2
Recipe_Sandwich_3,cooking,Item_SandwichCheese,Cheese Sandwich,4,1,2,Bread x1; Cheese x2,370:1;390:2
Recipe_Sandwich_4 1,cooking,Item_SandwichBread,Bread Sandwich,4,1,1,Bark bread x3,343:3
Recipe_Sandwich_4,cooking,Item_SandwichBread,Bread Sandwich,4,1,1,Bread x3,370:3
Recipe_Sandwich_5 1,cooking,Item_SandwichCheese,Cheese Sandwich,3,1,2,Bark bread x2; Cheese x1,343:2;390:1
Recipe_Sandwich_5,cooking,Item_SandwichCheese,Cheese Sandwich,3,1,2,Bread x2; Cheese x1,370:2;390:1
Recipe_Sandwich_6 1,cooking,Item_SandwichCheese,Cheese Sandwich,2,1,2,Butter Sandwich x2; Cheese x1,662:2;390:1
Recipe_Sandwich_6 2,cooking,Item_SandwichCheese,Cheese Sandwich,1,1,2,Butter Sandwich x1; Cheese x1,662:1;390:1
Recipe_Sandwich_6,cooking,Item_SandwichCheese,Cheese Sandwich,3,1,2,Butter Sandwich x3; Cheese x1,662:3;390:1
Recipe_Sashimi_1 2,cooking,Item_Sashimi,Sashimi,2,1,1,Fish x3,452:3
Recipe_Sashimi_1 3,cooking,Item_Sashimi,Sashimi,4,1,1,Fish x4,452:4
Recipe_Sashimi_1 4,cooking,Item_Sashimi,Sashimi,5,1,1,Fish x5,452:5
Recipe_Sashimi_1 5,cooking,Item_Sashimi,Sashimi,7,1,1,Fish x6,452:6
Recipe_Sashimi_1,cooking,Item_Sashimi,Sashimi,1,1,1,Fish x2,452:2
Recipe_SashimiSandFish_1 1,cooking,Item_Sashimi,Sashimi,3,1,1,Flat Sandfish x3,659:3
Recipe_SashimiSandFish_1 2,cooking,Item_Sashimi,Sashimi,5,1,1,Flat Sandfish x4,659:4
Recipe_SashimiSandFish_1 3,cooking,Item_Sashimi,Sashimi,7,1,1,Flat Sandfish x5,659:5
Recipe_SashimiSandFish_1 4,cooking,Item_Sashimi,Sashimi,8,1,1,Flat Sandfish x6,659:6
Recipe_SashimiSandFish_1 5,cooking,Item_Sashimi,Sashimi,9,1,1,Flat Sandfish x7,659:7
Recipe_SashimiSandFish_1,cooking,Item_Sashimi,Sashimi,2,1,1,Flat Sandfish x2,659:2
Recipe_Sausage 1,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Craw flesh x1,509:1;415:1
Recipe_Sausage 2,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Dog flesh x1,509:1;432:1
Recipe_Sausage 3,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Goblin flesh x1,509:1;471:1
Recipe_Sausage 4,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Human flesh x1,509:1;504:1
Recipe_Sausage 5,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Shav'Wa flesh x1,509:1;537:1
Recipe_Sausage 6,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Hellshrew flesh x1,509:1;683:1
Recipe_Sausage 7,cooking,Item_Sausage,Spicy Sausage,2,1,2,Intestines x1; Mystery Meat x1,509:1;576:1
Recipe_SausageOnStick 1,cooking,Item_SausageOnStick,Sausage On Stick,2,1,2,Stick x1; Spicy Sausage x1,705:1;671:1
Recipe_SausageSoup 1,cooking,Item_SausageSoup,Sausage Soup,2,1,2,Broth x1; Spicy Sausage x1,372:1;671:1
Recipe_Sawdust_1,generic,Item_Sawdust,Sawdust,3,1,1,Bark x2,342:2
Recipe_Sawdust_2,generic,Item_Sawdust,Sawdust,2,1,1,Stick x2,705:2
Recipe_Sill 0,cooking,Item_Silltalrik,Silltallrik,1,1,2,Fish x1; Herbs x1,452:1;490:1
Recipe_Sill 1,cooking,Item_Silltalrik,Silltallrik,2,1,2,Fish x2; Herbs x1,452:2;490:1
Recipe_Sill 2,cooking,Item_Silltalrik,Silltallrik,2,1,2,Fish x1; Herbs x2,452:1;490:2
Recipe_Sill 3,cooking,Item_Silltalrik,Silltallrik,3,1,2,Fish x2; Herbs x2,452:2;490:2
