name,category,id,displayName,description,flavor,itemQuality,itemQuality_name,slotType,slotType_name,itemTags,itemTags_name,useType,useType_name,weightClass,weightClass_name,basePrice,sellable,stackSize,inventorySize,maxDurability,appliesEnchantment,modifiesCaliber,modifiersOnEquip,modifiersOnInventory,baseAttributes
Manual_Recipe_KidneyStone_2,Manuals/Singles_Cooking,804,Recipe: Kidney Stone,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Leverpastej_1,Manuals/Singles_Cooking,805,Recipe: Leverpastej,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Leverpastejsmacka 1,Manuals/Singles_Cooking,806,Recipe: Liver Patty Sandwich,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_LiverDumpling_1,Manuals/Singles_Cooking,1054,Recipe: Dumpling,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MacNCheese 2,Manuals/Singles_Cooking,807,Recipe: Mac''n''Cheese,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Maki_1,Manuals/Singles_Cooking,1042,Recipe: Maki,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Marshmellow 4,Manuals/Singles_Cooking,809,Recipe: Marshmallows,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MashedPotatoes_1,Manuals/Singles_Cooking,810,Recipe: Mashed Potatoes,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MatchaCup_1,Manuals/Singles_Cooking,1043,Recipe: Green Tea,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MatchaGum_1,Manuals/Singles_Cooking,1044,Recipe: Green Tea Gum,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MeatSkewers_1 1,Manuals/Singles_Cooking,1024,Recipe: Meat Skewers,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Mochi_1,Manuals/Singles_Cooking,811,Recipe: Mochi,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Mudcake_1,Manuals/Singles_Cooking,812,Recipe: Chocolate Mudcake,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomOmelette_2,Manuals/Singles_Cooking,813,Recipe: Mushroom Omelette,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomSoupBroth_6,Manuals/Singles_Cooking,818,Recipe: Mushroom Soup,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomSoup_1 1,Manuals/Singles_Cooking,816,Recipe: Mushroom Soup,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomSoup_4,Manuals/Singles_Cooking,817,Recipe: Mushroom Soup,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomsFriedSimple 1,Manuals/Singles_Cooking,815,Recipe: Fried Mushroom ,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomsFried_1,Manuals/Singles_Cooking,814,Recipe: Fried Mushroom ,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MushroomsSkewer_2,Manuals/Singles_Cooking,819,Recipe: Mushroom Skewer,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MysteryMeat_2 2,Manuals/Singles_Cooking,820,Recipe: Mystery Meat,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_MysteryMeat_2 3,Manuals/Singles_Cooking,821,Recipe: Mystery Meat,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_NashvilleHotChicken 3,Manuals/Singles_Cooking,822,Recipe: Nashville Hot Chicken,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Nigiri_1,Manuals/Singles_Cooking,823,Recipe: Nigiri,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_NutMix_1 1,Manuals/Singles_Cooking,1045,Recipe: Nut Mix,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_NutSpread_5,Manuals/Singles_Cooking,1046,Recipe: Nut Spread,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_OmeletteButter,Manuals/Singles_Cooking,825,Recipe: Omelette,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_OmeletteCheese_1,Manuals/Singles_Cooking,826,Recipe: Omelette,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Omelette_1,Manuals/Singles_Cooking,824,Recipe: Omelette,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_OnigiriFlesh_1,Manuals/Singles_Cooking,827,Recipe: Onigiri,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_OnigiriFlesh_5,Manuals/Singles_Cooking,1041,Recipe: Onigiri,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_PeanutButterJellySandwitch_1,Manuals/Singles_Cooking,1036,Recipe: Peanutbutter Jelly Sandwich,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_PeanutButter_2 1,Manuals/Singles_Cooking,828,Recipe: Peanut Butter,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_PizzaLarge,Manuals/Singles_Cooking,1048,Recipe: Pizza,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Polsa_1,Manuals/Singles_Cooking,829,Recipe: Pölsa,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Polsa_10,Manuals/Singles_Cooking,830,Recipe: Pölsa,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Porridge_1,Manuals/Singles_Cooking,831,Recipe: Porridge,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_PotatoSalad,Manuals/Singles_Cooking,1055,Recipe: Potato Salad,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Poutine,Manuals/Singles_Cooking,832,Recipe: Poutine,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Pyttipanna,Manuals/Singles_Cooking,1056,Recipe: Pyttipanna,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Ramen_2,Manuals/Singles_Cooking,833,Recipe: Ramen,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Raqlette,Manuals/Singles_Cooking,834,Recipe: Raclette,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_RedsoppPaste,Manuals/Singles_Cooking,1033,Recipe: Rödsopp Paste,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_RhubarbPie_1,Manuals/Singles_Cooking,835,Recipe: Rhubarb Pie,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_RhubarbPorridge_1,Manuals/Singles_Cooking,836,Recipe: Rhubarb Porridge,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_RiceCakes_2,Manuals/Singles_Cooking,837,Recipe: Puffed Rice Cakes,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_SaltedSandFish 0,Manuals/Singles_Cooking,1029,Recipe: Salted Sandfish,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Sandwich_1,Manuals/Singles_Cooking,838,Recipe: Butter Sandwich,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_SashimiSandFish_1,Manuals/Singles_Cooking,840,Recipe: Sashimi,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Sashimi_1,Manuals/Singles_Cooking,1040,Recipe: Sashimi,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Sausage 3,Manuals/Singles_Cooking,841,Recipe: Spicy Sausage,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Sausage 4,Manuals/Singles_Cooking,842,Recipe: Spicy Sausage,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Sausage 7,Manuals/Singles_Cooking,843,Recipe: Spicy Sausage,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_SausageOnStick 1,Manuals/Singles_Cooking,844,Recipe: Sausage On Stick,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Snus_1,Manuals/Singles_Cooking,1050,Recipe: Admiral White Extra Strong,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_SodaJulmust,Manuals/Singles_Cooking,1051,Recipe: Julmust,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_SpiceMix,Manuals/Singles_Cooking,1058,Recipe: Spice Mix,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Surstromming 2,Manuals/Singles_Cooking,1052,Recipe: Surstromming,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_ToriRamen_1,Manuals/Singles_Cooking,1038,Recipe: Ramen,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Unagi 1,Manuals/Singles_Cooking,1039,Recipe: Unagi,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Manual_Recipe_Wine_1,Manuals/Singles_Cooking,1031,Recipe: Red Wine,,,0,Common,0,None,0,None,0,Consumable,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_BananaPeel,Misc,338,Banana,,Was food. Now trash. \n\nMight be slippery if stepped on.,0,Common,0,None,0,None,4,None,0,Knife,10,1,0,2x1,1000,0,0,,,
Item_Bark,Misc,342,Bark,,"Tree husk, brittle enough to be crumbled into sawdust.",0,Common,0,None,0,None,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_Cloth,Misc,405,Cloth,,Bits of cloth of varous sizes.,0,Common,0,None,0,None,4,None,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_GreenGlob,Misc,477,Green Glob,,Smells funky.,0,Common,0,None,0,None,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_MetalScrap,Misc,555,Metal Scrap,,"Various metal scraps, screws and bolts.",0,Common,0,None,0,None,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_Paper,Misc,588,Paper,,...the humble A4.,0,Common,0,None,0,None,4,None,0,Knife,4,1,0,1x1,1000,0,0,,,
Item_Rock,Misc,645,Rock,,"If you put somethig between this and a hard place it might be physically altered, or at least pressured.",0,Common,0,None,0,None,4,None,0,Knife,10,1,0,1x1,1000,0,0,,,
Item_Rubber,Misc,650,Rubber,,A useful material made of natural polymer of isoprene and elastomer. Might be dialectically  synonomous with human household objects. ,0,Common,0,None,0,None,4,None,0,Knife,10,1,0,1x1,1000,0,0,,,
Item_Sawdust,Misc,675,Sawdust,,Wood shredded into powderous dust.,0,Common,0,None,0,None,4,None,0,Knife,10,1,0,1x1,1000,0,0,,,
Item_Stick,Misc,705,Stick,,Nothing compares to a really good stick.,0,Common,0,None,0,None,4,None,0,Knife,4,1,0,2x1,1000,0,0,,,
Item_UsedRubber,Misc,731,Used Rubber,,"A useful material, but probably not sanitary. ",0,Common,0,None,0,None,0,Consumable,0,Knife,150,1,0,1x1,1000,0,0,,,
Item_CrawEye,Organs/Craw,414,Craw eye,,Their eerie yellow glow reminds you of something...,0,Common,0,None,1,Organ,4,None,0,Knife,50,1,0,1x1,1000,0,0,,,
Item_CrawFlesh,Organs/Craw,415,Craw flesh,,Known to the Shav'Wa as dark poulet. Known to taste a bit like frog legs.,0,Common,0,None,1,Organ,4,None,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_CrawSkin,Organs/Craw,416,Craw skin,,The oily feathers repel water and insulates.,0,Common,0,None,1,Organ,4,None,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_CultistHeart,Organs/Cultist,420,Cultist heart,,You can only serve the Black Guild for so long before the nature of it starts eating at you.,0,Common,0,None,1,Organ,4,None,0,Knife,150,1,0,1x1,1000,0,0,,,
Item_DogEye,Organs/Dog,431,Dog eye,,"Sounds a bit like the name for a flower, but upon closer examination it is certainly not.",0,Common,0,None,1,Organ,4,None,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_DogFlesh,Organs/Dog,432,Dog flesh,,A sizable part of man''s best friend. ,0,Common,0,None,1,Organ,4,None,0,Knife,45,1,0,1x1,1000,0,0,,,
Item_DogSkin,Organs/Dog,433,Dog Skin,,Would look great on a dog!,0,Common,0,None,1,Organ,4,None,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_Bladder,Organs/General,353,Bladder,,"Used to store pee, now you store it. Or it's in a store.",0,Common,0,None,1,Organ,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_Bone,Organs/General,363,Bone,,Important part of the structure of most animals.,0,Common,0,None,1,Organ,4,None,0,Knife,35,1,0,1x2,1000,0,0,,,
Item_Brain,Organs/General,369,Brain,,The mind is a terrible thing to waste.,0,Common,0,None,1,Organ,4,None,0,Knife,200,1,0,1x1,1000,0,0,,,
Item_Heart,Organs/General,488,Heart,,The ticker. Used to keep everything going nice and steady.,0,Common,0,None,1,Organ,4,None,0,Knife,200,1,0,1x1,1000,0,0,,,
Item_Intestines,Organs/General,509,Intestines,,A network of tubes and chambers where food goes to die.,0,Common,0,None,1,Organ,4,None,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_Kidney,Organs/General,519,Kidney,,Filters your blood from all that bad stuff. Also makes piss!,0,Common,0,None,1,Organ,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_Liver,Organs/General,533,Liver,,Provided extremely important functions to it's original owner.,0,Common,0,None,1,Organ,4,None,0,Knife,80,1,0,2x1,1000,0,0,,,
Item_Lung,Organs/General,541,Lung,,"Used to give, and take, someones breath away.",0,Common,0,None,1,Organ,4,None,0,Knife,60,1,0,1x2,1000,0,0,,,
Item_Pancreas,Organs/General,587,Pancreas,,"In this little factory, beta cells work tirelessly to create insulin for the host. If you don't have diabetes that is.",0,Common,0,None,1,Organ,4,None,0,Knife,110,1,0,1x1,1000,0,0,,,
Item_Spleen,Organs/General,699,Spleen,,A must have for any blood user.,0,Common,0,None,1,Organ,4,None,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_Thyroid,Organs/General,720,Thyroid,,An organ roughly the shape of a certain rap group logo. Apparently secretes hormones all over your body? Yuck.,0,Common,0,None,1,Organ,4,None,0,Knife,70,1,0,1x1,1000,0,0,,,
Item_Tongue,Organs/General,724,Tongue,,The talky lick muscle. Makes things taste like stuff.,0,Common,0,None,1,Organ,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_GoblinEye,Organs/Goblin,470,Goblin eye,,It's irridencent pupils let's them see very well in dark depths.,0,Common,0,None,1,Organ,4,None,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_GoblinFlesh,Organs/Goblin,471,Goblin flesh,,Surprisingly mushy...,0,Common,0,None,1,Organ,4,None,0,Knife,50,1,0,1x1,1000,0,0,,,
Item_GoblinSkin,Organs/Goblin,472,Goblin skin,,Fells like a wet suit...,0,Common,0,None,1,Organ,4,None,0,Knife,30,1,0,1x1,1000,0,0,,,
Item_HumanEye,Organs/Human,503,Human eye,,The mirror to someones soul.,0,Common,0,None,1,Organ,4,None,0,Knife,120,1,0,1x1,1000,0,0,,,
Item_HumanFlesh,Organs/Human,504,Human flesh,,A partial human.,0,Common,0,None,1,Organ,4,None,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_HumanSkin,Organs/Human,505,Human skin,,"The biggest organ in the human body. Congratulations, skin!",0,Common,0,None,1,Organ,4,None,0,Knife,60,1,0,1x1,1000,0,0,,,
Item_LizardBladder,Organs/Lizard,535,Shav'Wa bladder,,"A unique bladder system to the Shav'Wa, that generates scented secretions for social bonding, a psychotropic liquid for ritualistic sedation, and plain old classic pee.",0,Common,0,None,1,Organ,4,None,0,Knife,300,1,0,1x1,1000,0,0,,,
Item_LizardEye,Organs/Lizard,536,Shav'Wa eye,,"Back when it was plugged in, it blinked from the underside in that cool lizard sort of way.",0,Common,0,None,1,Organ,4,None,0,Knife,35,1,0,1x1,1000,0,0,,,
Item_LizardFlesh,Organs/Lizard,537,Shav'Wa flesh,,Smells like... sweet fish. Hard to describe.,0,Common,0,None,1,Organ,4,None,0,Knife,50,1,0,1x1,1000,0,0,,,
Item_LizardSkin,Organs/Lizard,538,Shav'Wa skin,,Scaley yet flexible.,0,Common,0,None,1,Organ,4,None,0,Knife,100,1,0,1x1,1000,0,0,,,
Item_RobotBrain,Organs/Robot,635,Robot brain,,State of the art technology. Contains 1x personality.,0,Common,0,None,1,Organ,4,None,0,Knife,500,1,0,1x1,1000,0,0,,,
Item_RobotControlUnit,Organs/Robot,636,Robot control unit,,Ever wonder where robots get their motor skills? Here's the answer.,0,Common,0,None,1,Organ,4,None,0,Knife,250,1,0,1x2,1000,0,0,,,
Item_RobotEye,Organs/Robot,637,Robot eye,,Hi-tech camera device with full interface for quantum interpretation.,0,Common,0,None,1,Organ,4,None,0,Knife,170,1,0,1x1,1000,0,0,,,
Item_RobotFlesh,Organs/Robot,638,Robot flesh,,I guess you could call it that...,0,Common,0,None,1,Organ,4,None,0,Knife,125,1,0,1x1,1000,0,0,,,
Item_RobotHeart,Organs/Robot,639,Robot heart,,A PowerCore™ containing pure maximum grade sulfur. Synchronizes all signals in a celestial robot.,0,Common,0,None,1,Organ,4,None,0,Knife,350,1,0,1x1,1000,0,0,,,
Item_RobotHydraul,Organs/Robot,640,Robot hydraul,,Gives mechanics a weighty snap and power when needed for quick reactions.,0,Common,0,None,1,Organ,4,None,0,Knife,240,1,0,1x1,1000,0,0,,,
Item_RobotJoint,Organs/Robot,641,Robot joint pneumatic,,The tendons of the robot world.,0,Common,0,None,1,Organ,4,None,0,Knife,230,1,0,1x1,1000,0,0,,,
Item_RobotPlate,Organs/Robot,642,Robot plate,,Extremely tough and durable plate made from unidentifed exotic metals.,0,Common,0,None,1,Organ,4,None,0,Knife,140,1,0,1x1,1000,0,0,,,
Item_RobotSeptacoil,Organs/Robot,643,Robot septacoil,,"Gives robots that springy step, or that recoily force.",0,Common,0,None,1,Organ,4,None,0,Knife,100,1,0,1x2,1000,0,0,,,
Item_RobotSoulCapsule,Organs/Robot,644,Robot soul capsule,,"Part of the juice that runs it all, neatly bundled in one reinforced glass canister. ",0,Common,0,None,1,Organ,4,None,0,Knife,800,1,0,2x1,1000,0,0,,,
Item_ShrewEye,Organs/Shrew,682,Hellshrew eye,,It shows signs of wear.,0,Common,0,None,1,Organ,4,None,0,Knife,40,1,0,1x1,1000,0,0,,,
Item_ShrewFlesh,Organs/Shrew,683,Hellshrew flesh,,It feels very dense.,0,Common,0,None,1,Organ,4,None,0,Knife,70,1,0,1x1,1000,0,0,,,
Item_ShrewSkin,Organs/Shrew,684,Hellshrew skin,,It's so dry it almost breaks when handled.,0,Common,0,None,1,Organ,4,None,0,Knife,20,1,0,1x1,1000,0,0,,,
Item_Dogtags,Passives,434,Dogtags,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1450,1,0,1x1,1000,0,0,AimMovingBonus=0.15(PercentMult),,
Item_ExtraLung,Passives,445,Extra Lung,,A makeshift rebreather fashioned out of someone's lung and a plastic straw.,1,Uncommon,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,500,1,0,1x2,1000,0,0,ProjectilePenetration=20(Flat),,
Item_FourLeafClover,Passives,459,Four-leaf Clover,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1450,1,0,1x1,1000,0,0,Spread=1(Flat),,
Item_ScubaTank,Passives,676,Oxygen Tank,,A small canister of pressurized oxygen used to breathe under water.,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1450,1,0,1x2,1000,0,0,ProjectilePenetration=1000000(Flat),,
Item_SheriffBadge,Passives,678,Sheriff's Badge,,"A badge of made out of a seemingly cheap metal, but it's all one needs to get the confidence of a proper gunslinger.",3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1450,1,0,1x1,1000,0,0,DurabilityLoss=0.15(PercentMult),,
Item_AssWheel,Passives/DesertPassives,331,AssWheel,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,9000,1,0,2x2,1000,0,0,ProjectileFoulFate=1(Flat),,
Item_Darklamp,Passives/DesertPassives,423,Dark Lamp,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,10000,1,0,2x1,1000,0,0,DisableBloodOnHit=1(Flat),,
Item_DetectivePipe,Passives/DesertPassives,426,Detective Pipe,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,15000,1,0,2x1,1000,0,0,ProjectileCryoSnakes=-0.15(Flat),,
Item_DogWhistle,Passives/DesertPassives,435,Dog Whistle,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,10000,1,0,1x1,1000,0,0,DisableBloodOnHit=10(Flat),,
Item_InstantDefibrilator,Passives/DesertPassives,508,Instant Defibrilator,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,10000,1,0,2x1,1000,0,0,ProjectileMetamorph=1(Flat),,
Item_IronFeather,Passives/DesertPassives,510,Iron Feather,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,3000,1,0,1x1,1000,0,0,ProjectileHolyWater=1.2(Flat),,
Item_LibraryCard,Passives/DesertPassives,529,Library Card,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,4000,1,0,1x1,1000,0,0,ProjectilePollen=0.3(Flat),,
Item_LoadedDice,Passives/DesertPassives,539,Loaded Dice,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,15000,1,0,1x1,1000,0,0,ProjectileVinesprout=1(Flat),,
Item_LockOfTheMagus,Passives/DesertPassives,540,Lock Of The Magus,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,7000,1,0,1x1,1000,0,0,ProjectilePollen=99(Flat),,
Item_MetabulatorPump,Passives/DesertPassives,553,Metabulator Pump,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,8000,1,0,1x1,1000,0,0,ProjectileVisualCryoRocket=0.2(Flat),,
Item_RangeFinder,Passives/DesertPassives,622,Range Finder,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1450,1,0,1x1,1000,0,0,ItemStat_MoveSpeed=0.15(PercentMult),,
Item_YaketySax,Passives/DesertPassives,748,Yakety Sax,,,3,Epic,10,PassiveEnhancements,0,None,1,Equippable,0,Knife,1200,1,0,2x3,1000,0,0,ProjectileCryoSnakes=0.15(Flat),,
Item_Amulet,Specials,329,Amulet,,A strange urge to go back radiates from this artifact.,4,Legendary,9,Amulet,0,None,1,Equippable,0,Knife,0,0,0,2x2,1000,0,0,,,
Item_HauklandMembershipCard,Specials,484,Haukland Membership Card,Gives a discount at all Haukland stores.,The holder of this card has proven that they know their way around firearms.,2,Rare,0,None,0,None,4,None,0,Knife,1,0,0,1x1,1000,0,0,,,
Item_BaptismalFont,Storage,962,Baptismal Font,,Exorcise any enchantments and oils from your weapon by soaking them in this holy… water.,4,Legendary,0,None,0,None,8,Storage,0,Knife,10,0,0,4x4,500,0,0,,,
Item_BulkAmmoBox,Storage,963,Bulk Ammo Box,,Military surplus ammo box where you can buy ammo in bulk! At a reduced price!\r,4,Legendary,0,None,0,None,8,Storage,0,Knife,10,0,0,4x4,500,0,0,,,
Item_ChestOfDrawers,Storage,393,Chest of Drawers,,"Socks in the bottom, underwear in the top.",3,Epic,0,None,0,None,8,Storage,0,Knife,10,0,0,6x4,500,0,0,,,
Item_Chrismatory,Storage,964,Chrismatory,,"Alchemical station. Reroll any oil in here, for a price.",4,Legendary,0,None,0,None,8,Storage,0,Knife,30,0,0,4x4,500,0,0,,,
Item_ChristmatoryRefresh,Storage,975,Chrismatory Cost Reset,,Resets the inflated cost of using the Chrismatory back to it's original cost.,4,Legendary,0,None,0,None,8,Storage,0,Knife,32000,1,0,4x4,500,0,0,,,
Item_Coffin,Storage,991,Coffin,,Comfortable vampire bed repurposed as a storage unit. Padded in the lid to avoid concussions on restless nights.\r,4,Legendary,0,None,0,None,8,Storage,0,Knife,20,0,0,4x4,500,0,0,,,
Item_DeliveryDemon,Storage,977,Delivery Demon,,Unlocks a DHell representative in the church that will refresh the vendor tables of all the congregation members.,4,Legendary,0,None,0,None,8,Storage,0,Knife,35,1,0,4x4,500,0,0,,,
Item_DeliveryDemonRefresh,Storage,976,Delivery Demon Cost Reset,,Resets the inflated cost of using the Delivery Demon back to it's original cost.,4,Legendary,0,None,0,None,8,Storage,0,Knife,32000,1,0,4x4,500,0,0,,,
Item_GunCabinet,Storage,965,Gun Cabinet,,State of the art Haukland gun storage salvaged from their factory.\r,4,Legendary,0,None,0,None,8,Storage,0,Knife,25,0,0,4x4,500,0,0,,,
Item_HolorealityProjector,Storage,974,Holoreality Projector,,Generates an interactible projection of a random friend you've met along the way.,4,Legendary,0,None,0,None,8,Storage,0,Knife,50,0,0,4x4,500,0,0,,,
Item_Painting1,Storage,970,Small Golden Wall Frame,,Will hold and present one fabulous item of your choosing.,4,Legendary,0,None,0,None,8,Storage,0,Knife,5,0,0,4x4,500,0,0,,,
